red,green,blue,nir,ndvi,label,city,year,subclass
0.1073675,0.10699625,0.07584,0.31544625,0.49212864,1,riverside,2000,urban
0.170315,0.14782,0.1047825,0.269535,0.2255769,1,riverside,2000,urban
0.19132500000000002,0.1823783333333333,0.1503225,0.22308750000000002,0.076644644,1,riverside,2000,urban
0.13931791666666668,0.13363916666666667,0.10442499999999999,0.202620625,0.18512891,1,riverside,2000,urban
0.148789375,0.11956375000000001,0.0888691666666667,0.2243930625,0.20259176,1,riverside,2000,urban
0.091225,0.08741624999999999,0.06261125000000001,0.252815,0.46968377,1,riverside,2000,urban
0.211334,0.18879500000000002,0.14271875,0.237545625,0.058393437,1,riverside,2000,urban
0.199685,0.17877354166666667,0.13169125,0.2641908333333333,0.13905841,1,riverside,2000,urban
0.19180625,0.15942499999999998,0.11473749999999999,0.24067375000000002,0.112993665,1,riverside,2000,urban
0.13868999999999998,0.13534875000000002,0.10872874999999999,0.177795,0.12356036,1,riverside,2000,urban
0.0962575,0.09664937499999998,0.06933958333333334,0.277895,0.48546383,1,riverside,2000,urban
0.19819725,0.18344472222222225,0.15964107142857142,0.2070194117647059,0.021771468,1,riverside,2000,urban
0.1389375,0.13572458333333332,0.11176749999999998,0.19215000000000002,0.16072035,1,riverside,2000,urban
0.12851892857142858,0.1167725,0.096319375,0.14421062499999998,0.057535738,1,riverside,2000,urban
0.20936500000000002,0.193085,0.150185,0.24173250000000002,0.07175278,1,riverside,2000,urban
0.20980500000000002,0.18986750000000002,0.14597749999999998,0.22608499999999998,0.037348874,1,riverside,2000,urban
0.12870749999999997,0.115975,0.08734750000000002,0.21274749999999998,0.24612321,1,riverside,2000,urban
0.142485,0.1261775,0.09730249999999999,0.21217000000000005,0.19648673,1,riverside,2000,urban
0.149806875,0.13302499999999998,0.09635375000000002,0.22687791666666665,0.20460354,1,riverside,2000,urban
0.17003083333333335,0.15913625000000003,0.12723625,0.20408500000000002,0.09102573,1,riverside,2000,urban
0.200235,0.17116750000000003,0.12524249999999998,0.26282500000000003,0.13516606,1,riverside,2000,urban
0.16619229166666666,0.15149125,0.11626145833333335,0.21200270833333335,0.12112909,1,riverside,2000,urban
0.1612125,0.150185,0.10945062499999998,0.26913624999999997,0.25078207,1,riverside,2000,urban
0.17202,0.15816000000000002,0.1277725,0.18864375,0.0460921,1,riverside,2000,urban
0.11997625,0.11820249999999999,0.09387875000000001,0.197045,0.24310279,1,riverside,2000,urban
0.1831025,0.16940750000000002,0.13614625000000002,0.20136250000000003,0.04749457,1,riverside,2000,urban
0.2849075,0.26349875,0.20465333333333335,0.30412083333333334,0.03261869,1,riverside,2000,urban
0.18977399999999997,0.1542825,0.1109582142857143,0.27038750000000006,0.17518523,1,riverside,2000,urban
0.2024625,0.18808916666666664,0.145785,0.23001749999999999,0.06371393,1,riverside,2000,urban
0.200200625,0.1690946875,0.12182857142857142,0.26717,0.14328966,1,riverside,2000,urban
0.12891375000000002,0.12146124999999999,0.10087750000000001,0.14911249999999998,0.072650515,1,riverside,2000,urban
0.1535125,0.14705,0.11660749999999999,0.21744999999999998,0.1723557,1,riverside,2000,urban
0.19334625,0.1651816666666667,0.115775625,0.24699875000000002,0.12184197,1,riverside,2000,urban
0.20121010416666668,0.185077,0.14921058333333334,0.22173607142857144,0.04853092,1,riverside,2000,urban
0.2655475,0.237195,0.18379,0.292195,0.047777425,1,riverside,2000,urban
0.166465,0.14348875,0.10520874999999999,0.204195,0.1017914,1,riverside,2000,urban
0.1380575,0.131375,0.103056875,0.16951062499999997,0.10226393,1,riverside,2000,urban
0.24383166666666667,0.2295316666666667,0.18318362500000002,0.2527978125,0.018053994,1,riverside,2000,urban
0.10868750000000002,0.09353499999999998,0.06685541666666667,0.22088750000000001,0.34043846,1,riverside,2000,urban
0.1961925,0.17978875000000002,0.1375625,0.24724625000000003,0.11513146,1,riverside,2000,urban
0.25656875,0.21773875,0.143695,0.29589374999999996,0.071181305,1,riverside,2000,urban
0.2284775,0.2068075,0.16460874999999997,0.246510625,0.037965424,1,riverside,2000,urban
0.23977083333333335,0.204635,0.1492225,0.2891975,0.09343974,1,riverside,2000,urban
0.276025,0.260075,0.2048275,0.29062750000000004,0.025769763,1,riverside,2000,urban
0.18865749999999998,0.163055,0.11814750000000002,0.2632925,0.16513994,1,riverside,2000,urban
